time,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
644,-0.0414030651881996,-0.000139990947723989,-0.000140150192585897,-0.000145712645934548,-0.000142701289198133,-0.000134479016789146,-0.000132351594777702,-0.000103607814936846,-7.19176438586377e-05,-5.55715954858593e-05
645,-0.0414039731367274,-0.000139940647115866,-0.000140120176664094,-0.000145937289651843,-0.000142407781034415,-0.000134144316871199,-0.000132348094800394,-0.00010218475214524,-7.09606786116618e-05,-5.52441043847052e-05
646,-0.0414048763707112,-0.000139890462819925,-0.000140089961591872,-0.000146160883697677,-0.000142116156176153,-0.000133811526144834,-0.00013234460329134,-0.000100768840146773,-7.00091910144224e-05,-5.49183654750957e-05
647,-0.0414057749132236,-0.000139840394562607,-0.000140059549051663,-0.000146383432975794,-0.000141826404680356,-0.00013348063492008,-0.000132341120226975,-9.93600444324089e-05,-6.90631532432734e-05,-5.45943700826917e-05
648,-0.0414066687872294,-0.000139790442059029,-0.000140028940731451,-0.000146604942360407,-0.000141538516652218,-0.000133151633556428,-0.000132337645583541,-9.79583306570664e-05,-6.81225376126179e-05,-5.42721095735249e-05
649,-0.0414075580155854,-0.000139740605028416,-0.000139998138296293,-0.000146825416709073,-0.000141252482247889,-0.000132824512458496,-0.000132334179338139,-9.65636646405726e-05,-6.71873165729447e-05,-5.3951575356051e-05
650,-0.0414084426210258,-0.000139690883208088,-0.000139967143401309,-0.000147044860849932,-0.000140968291676202,-0.000132499262077146,-0.000132330721467233,-9.51760123659995e-05,-6.62574627094611e-05,-5.36327588801094e-05
651,-0.0414093226261915,-0.000139641276305946,-0.00013993595770323,-0.000147263279593246,-0.000140685935189455,-0.000132175872913476,-0.000132327271946453,-9.37953399818003e-05,-6.53329487403931e-05,-5.33156516368261e-05
652,-0.0414102565025167,-0.00013959830596072,-0.000139970393239985,-0.000147353626832714,-0.00014039641031327,-0.000131926774317837,-0.000132041260586996,-9.25173443569044e-05,-6.45268974965724e-05,-5.30284835563027e-05
653,-0.0414114417613234,-0.000139573489731426,-0.00014019755385386,-0.000147062188084468,-0.000140063599453788,-0.000131924726269161,-0.000130622115970647,-9.15552868077513e-05,-6.4192903422397e-05,-5.28598725419577e-05
654,-0.0414126212864736,-0.000139548479378804,-0.00014042375090545,-0.00014677242873995,-0.000139732498002143,-0.000131922679110497,-0.000129209416121101,-9.05981839417619e-05,-6.38605212264012e-05,-5.26921701036187e-05
655,-0.0414137951022007,-0.000139523276278142,-0.000140648988229297,-0.000146484341216224,-0.000139403098557978,-0.000131920632852112,-0.000127803134553212,-8.96460142893463e-05,-6.35297441073449e-05,-5.25253722373081e-05
656,-0.0414149632326445,-0.000139497881807948,-0.000140873269637465,-0.000146197917965218,-0.000139075393741528,-0.000131918587508773,-0.000126403244876422,-8.86987564661518e-05,-6.32005652869902e-05,-5.23594749551048e-05
657,-0.0414161257018621,-0.000139472297325083,-0.000141096598938018,-0.00014591315146284,-0.000138749376209002,-0.000131916543088639,-0.0001250097208014,-8.77563891644034e-05,-6.28729780142515e-05,-5.21944742843394e-05
658,-0.041417282533814,-0.000139446524193121,-0.000141318979918703,-0.000145630034216526,-0.000138425038639978,-0.00013191449960398,-0.000123622536132406,-8.68188911572892e-05,-6.25469755641261e-05,-5.20303662666227e-05
659,-0.0414184337523678,-0.000139420563774362,-0.000141540416351726,-0.000145348558764358,-0.000138102373742066,-0.000131912457061623,-0.000122241664775813,-8.58862413000289e-05,-6.22225512326921e-05,-5.18671469589282e-05
660,-0.0414195793813137,-0.0001393944174089,-0.000141760911999689,-0.000145068717669616,-0.000137781374250856,-0.000131910415477998,-0.000120867080723536,-8.49584185282221e-05,-6.18996983451706e-05,-5.17048124333563e-05
661,-0.0414207194443421,-0.000139368086443104,-0.00014198047061259,-0.000144790503524672,-0.000137462032929581,-0.000131908374862544,-0.000119498758071324,-8.40354018555728e-05,-6.15784102484737e-05,-5.15433587787162e-05
662,-0.0414218539650599,-0.000139341572213014,-0.000142199095922835,-0.000144513908952315,-0.000137144342569562,-0.000131906335223586,-0.000118136671012348,-8.31171703731259e-05,-6.12586803179702e-05,-5.13827820949192e-05
663,-0.0414229829669835,-0.000139314876050567,-0.000142416791650724,-0.000144238926604201,-0.000136828295988267,-0.000131904296572227,-0.000116780793828486,-8.22037032564699e-05,-6.09405019502754e-05,-5.12230784999734e-05
664,-0.0414241064735446,-0.00013928799927504,-0.00014263356150751,-0.000143965549157077,-0.000136513886031586,-0.000131902258919459,-0.000115431100900426,-8.12949797553975e-05,-6.06238685697189e-05,-5.10642441253345e-05
665,-0.0414252245080839,-0.000139260943205988,-0.000142849409187185,-0.00014369376931811,-0.00013620110557111,-0.000131900222275272,-0.000114087566703419,-8.03909792014834e-05,-6.0308773622085e-05,-5.09062751176265e-05
666,-0.0414263370938536,-0.000139233709163245,-0.000143064338360421,-0.000143423579826885,-0.000135889947507684,-0.00013189818665027,-0.000112750165804171,-7.94916810037405e-05,-5.99952105796581e-05,-5.07491676393634e-05
667,-0.041427444254021,-0.000139206298448269,-0.000143278352701948,-0.000143154973445858,-0.00013558040476247,-0.000131896152057442,-0.000111418872866698,-7.85970646488277e-05,-5.96831729396743e-05,-5.0592917864814e-05
668,-0.0414285460116685,-0.000139178712355803,-0.000143491455869171,-0.000142887942963688,-0.000135272470295655,-0.000131894118500731,-0.000110093662650274,-7.77071097013277e-05,-5.93726542227405e-05,-5.04375219853304e-05
669,-0.0414296423897877,-0.000139150952186196,-0.000143703651496851,-0.000142622481201671,-0.00013496613708458,-0.000131892085994678,-0.000108774510003157,-7.68217958038858e-05,-5.90636479743389e-05,-5.02829762062812e-05
670,-0.0414307334112829,-0.000139123019231746,-0.000143914943210199,-0.000142358581009083,-0.000134661398135172,-0.000131890054549444,-0.000107461389868446,-7.59411026783341e-05,-5.8756147762698e-05,-5.01292767479677e-05
671,-0.041431819098976,-0.000139094914769655,-0.000144125334629652,-0.000142096235258515,-0.000134358246482003,-0.000131888024173299,-0.000106154277284554,-7.50650101198624e-05,-5.84501471832463e-05,-4.99764198437086e-05
672,-0.0414328994756032,-0.000139066640074681,-0.000144334829354276,-0.000141835436854976,-0.000134056675185956,-0.000131885994876957,-0.000104853147378237,-7.41934980054287e-05,-5.8145639852264e-05,-4.98244017429345e-05
673,-0.0414339745638107,-0.000139038196425689,-0.000144543430965871,-0.000141576178731118,-0.000133756677330565,-0.000131883966670687,-0.000103557975373481,-7.33265462845856e-05,-5.78426194113302e-05,-4.9673218709384e-05
674,-0.0414350443861602,-0.000139009585087557,-0.000144751143043298,-0.000141318453842354,-0.000133458246031393,-0.000131881939563205,-0.000102268736582645,-7.2464134986544e-05,-5.75410795269904e-05,-4.9522867019175e-05
675,-0.0414361089651346,-0.000138980807313949,-0.000144957969147541,-0.000141062255176294,-0.000133161374425594,-0.000131879913567334,-0.000100985406410292,-7.16062442140813e-05,-5.72410138874394e-05,-4.93733429661192e-05
676,-0.0414371683231238,-0.000138951864362136,-0.000145163912828483,-0.000140807575744528,-0.000132866055680692,-0.000131877888689791,-9.97079603539675e-05,-7.07528541475794e-05,-5.6942416208336e-05,-4.92246428543536e-05
677,-0.0414382224824371,-0.000138922757479787,-0.000145368977620908,-0.000140554408588178,-0.000132572282988463,-0.000131875864939901,-9.84363740030025e-05,-6.99039450432343e-05,-5.66452802237757e-05,-4.90767630064726e-05
678,-0.0414392714653029,-0.000138893487904912,-0.000145573167049495,-0.000140302746772569,-0.000132280049565947,-0.000131873842327601,-9.71706230361025e-05,-6.9059497232099e-05,-5.63495996964217e-05,-4.89296997555205e-05
679,-0.0414403152938561,-0.000138864056882571,-0.000145776484616666,-0.000140052583398553,-0.000131989348655659,-0.000131871820863216,-9.59106832219558e-05,-6.82194911212075e-05,-5.60553684098367e-05,-4.87834494508205e-05
680,-0.0414413539901524,-0.000138834465644277,-0.000145978933824509,-0.000139803911582637,-0.000131700173527094,-0.000131869800556295,-9.46565304213443e-05,-6.73839071917565e-05,-5.57625801717795e-05,-4.86380084553095e-05
681,-0.041442443384605,-0.000138860980476552,-0.000146075706683457,-0.000139549388138094,-0.00013147099216515,-0.000131644592475333,-9.34878518170923e-05,-6.66401926866372e-05,-5.54932931074587e-05,-4.84584723162568e-05
682,-0.0414438327905206,-0.00013907179509931,-0.000145819723707419,-0.000139252353945962,-0.000131470467834627,-0.000130356604801762,-9.26185032490701e-05,-6.63312675759226e-05,-5.53341167651711e-05,-4.79597913491808e-05
683,-0.0414452157314231,-0.000139281807074232,-0.000145565073216558,-0.000138956688811254,-0.00013146993744545,-0.000129073848058936,-9.17531755289247e-05,-6.60236817950077e-05,-5.51757120682284e-05,-4.746497808511e-05
684,-0.0414465922300211,-0.000139491018958382,-0.000145311750320731,-0.000138662387946797,-0.000131469401026485,-0.000127796304987604,-9.0891854573838e-05,-6.57174307859415e-05,-5.50180762622712e-05,-4.69740166950394e-05
685,-0.0414479623089653,-0.000139699433307883,-0.000145059750146392,-0.000138369446567532,-0.000131468858612815,-0.000126523958365099,-9.00345263349922e-05,-6.54125099992658e-05,-5.48612066007814e-05,-4.64868913904043e-05
686,-0.0414493259908607,-0.000139907052665367,-0.000144809067824381,-0.00013807785990827,-0.000131468310237026,-0.000125256791008554,-8.91811767957384e-05,-6.5108914898554e-05,-5.47051003417787e-05,-4.60035864243147e-05
687,-0.0414506832982495,-0.000140113879577297,-0.000144559698503965,-0.000137787623209706,-0.000131467755931591,-0.000123994785773573,-8.83317919726234e-05,-6.48066409565246e-05,-5.45497547515053e-05,-4.55240860895434e-05
688,-0.0414520342536239,-0.000140319916582365,-0.000144311637340355,-0.000137498731728969,-0.000131467195723878,-0.000122737925559613,-8.74863579149177e-05,-6.45056836560687e-05,-5.43951671029136e-05,-4.50483747187758e-05
689,-0.0414533788794277,-0.000140525166203942,-0.000144064879508465,-0.000137211180725516,-0.000131466629654742,-0.000121486193294718,-8.66448607087789e-05,-6.42060384900139e-05,-5.42413346734313e-05,-4.45764366876489e-05
690,-0.0414547171980429,-0.000140729630975223,-0.000143819420184377,-0.000136924965480123,-0.000131466057750496,-0.000120239571957004,-8.58072864677595e-05,-6.39077009638167e-05,-5.40882547489935e-05,-4.41082564097695e-05
691,-0.0414560492318062,-0.000140933313404812,-0.000143575254571982,-0.000136640081276895,-0.000131465480043724,-0.000118998044557672,-8.4973621342771e-05,-6.36106665924258e-05,-5.39359246208432e-05,-4.36438183394477e-05
692,-0.0414573750029942,-0.000141136216014026,-0.000143332377868566,-0.000136356523417702,-0.000131464896567679,-0.000117761594149168,-8.41438515143123e-05,-6.33149309000325e-05,-5.3784341588349e-05,-4.31831069735572e-05
693,-0.0414586945338322,-0.000141338341311859,-0.000143090785292121,-0.000136074287211851,-0.000131464307353057,-0.000116530203820575,-8.33179632007131e-05,-6.30204894235681e-05,-5.36335029549251e-05,-4.27261068470658e-05
694,-0.041460007846494,-0.000141539691794423,-0.000142850472079403,-0.00013579336797731,-0.000131463712433333,-0.000115303856702331,-8.24959426486138e-05,-6.27273377076798e-05,-5.34834060345463e-05,-4.22728025358254e-05
695,-0.0414613149630974,-0.000141740269961999,-0.0001426114334665,-0.000135513761050254,-0.000131463111838925,-0.000114082535963844,-8.1677776138156e-05,-6.24354713121e-05,-5.33340481431513e-05,-4.18231786572659e-05
696,-0.0414626159057082,-0.000141940078307146,-0.000142373664703155,-0.00013523546177574,-0.000131462505601199,-0.000112866224811103,-8.08634499885053e-05,-6.21448858015572e-05,-5.31854266043463e-05,-4.13772198687434e-05
697,-0.0414639106963365,-0.000142139119313545,-0.000142137161062261,-0.000134958465503821,-0.000131461893754292,-0.00011165490649051,-8.00529505434466e-05,-6.18555767556428e-05,-5.30375387513965e-05,-4.09349108669854e-05
698,-0.041465199356944,-0.000142337395460823,-0.000141901917813214,-0.000134682767605532,-0.000131461276326572,-0.000110448564290322,-7.92462641853175e-05,-6.15675397608456e-05,-5.28903819212584e-05,-4.04962363903943e-05
699,-0.0414664819094318,-0.000142534909226222,-0.000141667930249834,-0.000134408363455685,-0.000131460653347848,-0.000109247181535377,-7.84433773269588e-05,-6.12807704178236e-05,-5.27439534571475e-05,-4.00611812173268e-05
700,-0.041467758375658,-0.000142731663068385,-0.000141435193672546,-0.00013413524844319,-0.000131460024856589,-0.000108050741584931,-7.76442764168495e-05,-6.0995264334382e-05,-5.25982507106268e-05,-3.96297301655801e-05
701,-0.0414690287774142,-0.000142927659463943,-0.000141203703386883,-0.000133863417971058,-0.000131459390876498,-0.000106859227845868,-7.68489479338885e-05,-6.07110171316899e-05,-5.245327103829e-05,-3.92018680945849e-05
702,-0.0414702931364501,-0.000143122900859494,-0.00014097345472458,-0.000133592867447851,-0.000131458751439717,-0.000105672623760711,-7.60573783896989e-05,-6.04280244399652e-05,-5.2309011803954e-05,-3.87775799034484e-05
703,-0.0414715514744564,-0.000143317389708131,-0.00014074444302048,-0.00013332359229512,-0.000131458106582216,-0.0001044909128049,-7.52695543324022e-05,-6.01462818989457e-05,-5.21654703784721e-05,-3.83568505313847e-05
704,-0.0414728038130699,-0.000143511128462281,-0.000140516663614421,-0.000133055587952624,-0.000131457456327866,-0.00010331407850328,-7.44854623398183e-05,-5.9865785160193e-05,-5.20226441376517e-05,-3.7939664958353e-05
705,-0.0414740501738787,-0.000143704119554167,-0.000140290111875219,-0.000132788849855903,-0.000131456800714691,-0.000102142104412173,-7.37050890227964e-05,-5.95865298868153e-05,-5.18805304637882e-05,-3.75260082050161e-05
706,-0.0414752905784113,-0.000143896365422613,-0.000140064783171578,-0.00013252337346803,-0.000131456139766895,-0.000100974974128865,-7.29284210283232e-05,-5.93085117487346e-05,-5.1739126749703e-05,-3.71158653293124e-05
707,-0.0414765250481512,-0.000144087868493736,-0.000139840672882696,-0.000132259154254633,-0.000131455473520559,-9.98126712887237e-05,-7.21554450320294e-05,-5.90317264309442e-05,-5.15984303890368e-05,-3.67092214339226e-05
708,-0.0414777536045204,-0.000144278631192596,-0.000139617776407086,-0.000131996187694661,-0.000131454802000164,-9.86551795716384e-05,-7.13861477441846e-05,-5.87561696262923e-05,-5.14584387850819e-05,-3.63060616586502e-05
709,-0.0414789762688887,-0.000144468655941699,-0.000139396089146926,-0.00013173446927961,-0.000131454125239627,-9.75024826864734e-05,-7.06205159111406e-05,-5.84818370372026e-05,-5.13191493477019e-05,-3.5906371183253e-05
710,-0.0414801930625813,-0.000144657945146287,-0.000139175606520936,-0.000131473994508191,-0.000131453443270035,-9.63545643898889e-05,-6.98585363066995e-05,-5.82087243781865e-05,-5.11805594921033e-05,-3.55101352299408e-05
711,-0.0414814040068611,-0.00014484650121227,-0.00013895632396449,-0.000131214758893217,-0.000131452756120753,-9.52114084707412e-05,-6.91001957418558e-05,-5.79368273746633e-05,-5.10426666408825e-05,-3.51173390586573e-05
712,-0.0414828448892723,-0.000144864824951685,-0.000138722732832219,-0.000131055863494378,-0.000131041904702589,-9.42086044367629e-05,-6.85053411133285e-05,-5.7706507069516e-05,-5.08248664474326e-05,-3.45097066377364e-05
713,-0.0414847308670709,-0.000144640823968978,-0.000138457715265994,-0.000131057096051768,-0.000129869499961965,-9.3419288902552e-05,-6.82164353001946e-05,-5.75532530494582e-05,-5.03857652162307e-05,-3.32520440136236e-05
714,-0.0414866092492676,-0.000144417828006671,-0.000138193743247805,-0.000131058315943289,-0.000128701161573652,-9.26331058856977e-05,-6.79286078038022e-05,-5.74006403225163e-05,-4.99496640742683e-05,-3.20007184771709e-05
715,-0.0414884800540416,-0.000144195834534677,-0.000137930814296694,-0.000131059523205912,-0.000127536880571932,-9.18500479415441e-05,-6.76418561462444e-05,-5.72486673247885e-05,-4.95165544221673e-05,-3.07557134140019e-05
716,-0.0414903432995655,-0.000143974841026795,-0.000137668925935752,-0.000131060717882492,-0.000126376647978155,-9.10701076314302e-05,-6.73561778483656e-05,-5.70973324963281e-05,-4.90864276568997e-05,-2.95170122174143e-05
717,-0.0414921990040132,-0.000143754844958877,-0.000137408075687628,-0.000131061900003226,-0.000125220454824493,-9.02932775179166e-05,-6.70715704256253e-05,-5.69466342773828e-05,-4.86592751825707e-05,-2.82845982775976e-05
718,-0.0414940471855599,-0.000143535843800835,-0.000137148261069087,-0.000131063069617743,-0.000124068292132462,-8.95195501587343e-05,-6.67880314046687e-05,-5.6796571102094e-05,-4.82350884058597e-05,-2.70584549917491e-05
719,-0.0414958878623748,-0.000143317835026913,-0.000136889479608548,-0.000131064226756239,-0.000122920150932682,-8.87489181168322e-05,-6.65055583001506e-05,-5.66471414142067e-05,-4.781385873278e-05,-2.58385657587595e-05
720,-0.0414977210526285,-0.000143100816113684,-0.000136631728823222,-0.000131065371459238,-0.000121776022249886,-8.79813739547153e-05,-6.62241486346637e-05,-5.64983436503325e-05,-4.739557757414e-05,-2.46249139809473e-05
721,-0.0414995467744885,-0.000142884784534669,-0.00013637500623559,-0.000131066503766153,-0.000120635897111032,-8.72169102347775e-05,-6.59437999280255e-05,-5.63501762502749e-05,-4.69802363439603e-05,-2.34174830639755e-05
722,-0.0415013650461181,-0.000142669737769385,-0.000136119309366523,-0.000131067623716175,-0.000119499766541187,-8.64555195213557e-05,-6.56645097005248e-05,-5.62026376545038e-05,-4.65678264556027e-05,-2.2216256418045e-05
723,-0.0415031758856846,-0.000142455673285413,-0.000135864635742333,-0.000131068731348494,-0.000118367621567694,-8.56971943768436e-05,-6.53862754745327e-05,-5.60557263003247e-05,-4.61583393315534e-05,-2.10212174543145e-05
724,-0.0415049793113439,-0.000142242588567931,-0.000135610982885059,-0.000131069826696084,-0.000117239453219287,-8.49419273689089e-05,-6.51090947676458e-05,-5.59094406311217e-05,-4.57517663895179e-05,-1.98323495924219e-05
725,-0.0415067753412592,-0.000142030481085575,-0.000135358348317516,-0.000131070909805464,-0.000116115252519033,-8.41897110618883e-05,-6.48329651027624e-05,-5.57637790867122e-05,-4.53480990565205e-05,-1.86496362515609e-05
726,-0.0415085639935834,-0.000141819348319694,-0.000135106729564793,-0.000131071980707276,-0.000114995010500385,-8.34405380233938e-05,-6.45578840022532e-05,-5.5618740104374e-05,-4.49473287602309e-05,-1.74730608579199e-05
727,-0.0415103452864659,-0.00014160918775552,-0.000134856124144045,-0.000131073039445817,-0.000113878718187299,-8.26944008227581e-05,-6.42838489864905e-05,-5.54743221278658e-05,-4.45494469303517e-05,-1.63026068410732e-05
728,-0.041512119238063,-0.000141399996858027,-0.000134606529588965,-0.000131074086055283,-0.000112766366610784,-8.19512920289256e-05,-6.40108575766518e-05,-5.53305235979906e-05,-4.41544450025325e-05,-1.51382576348696e-05
729,-0.0415138858665158,-0.000141191773115779,-0.000134357943418706,-0.000131075120579194,-0.000111657946796184,-8.12112042111179e-05,-6.37389072982164e-05,-5.51873429550098e-05,-4.37623144133731e-05,-1.39799966788479e-05
730,-0.0415156451899678,-0.000140984514008458,-0.000134110363159357,-0.000131076143049413,-0.000110553449778672,-8.04741299461065e-05,-6.34679956677542e-05,-5.5044778641905e-05,-4.33730466044557e-05,-1.28278074169874e-05
731,-0.0415173972265592,-0.000140778217011639,-0.000133863786340394,-0.000131077153508796,-0.000109452866585369,-7.97400618027799e-05,-6.31981202138809e-05,-5.49028290999232e-05,-4.29866330199091e-05,-1.168167329757e-05
732,-0.0415191419944246,-0.000140572879611556,-0.000133618210483077,-0.000131078151994646,-0.000108356188249836,-7.90089923582427e-05,-6.29292784560254e-05,-5.47614927722956e-05,-4.26030651083514e-05,-1.05415777747336e-05
733,-0.0415208795116945,-0.000140368499288945,-0.000133373633117884,-0.000131079138543932,-0.000107263405804525,-7.82809141885998e-05,-6.26614679199167e-05,-5.4620768101421e-05,-4.22223343212666e-05,-9.40750430734882e-06
734,-0.0415226097965011,-0.000140165073521603,-0.000133130051769736,-0.000131080113197735,-0.000106174510282442,-7.75558198731763e-05,-6.2394686127315e-05,-5.44806535314052e-05,-4.18444321136358e-05,-8.27943636109996e-06
735,-0.0415243328669587,-0.0001399625998042,-0.000132887463968445,-0.000131081075989248,-0.000105089492719979,-7.68337019909082e-05,-6.21289306053929e-05,-5.43411475026762e-05,-4.1469349946352e-05,-7.15735740579315e-06
736,-0.0415260487411945,-0.000139761075610145,-0.000132645867239878,-0.000131082026963658,-0.000104008344151196,-7.61145531224527e-05,-6.18641988770763e-05,-5.42022484632809e-05,-4.10970792818072e-05,-6.0412509174379e-06
737,-0.0415277574373176,-0.000139560498429003,-0.000132405259117951,-0.000131082966153717,-0.000102931055613265,-7.53983658533519e-05,-6.16004884703147e-05,-5.40639548538419e-05,-4.07276115877708e-05,-4.93110037881606e-06
738,-0.0415294589734403,-0.000139360865744509,-0.000132165637128423,-0.000131083893601058,-0.000101857618146184,-7.46851327674825e-05,-6.13377969085616e-05,-5.39262651224615e-05,-4.0360938333997e-05,-3.82688927769159e-06
739,-0.0415311533676617,-0.000139162175052998,-0.00013192699879877,-0.000131084809341986,-0.000100788022791509,-7.39748464506085e-05,-6.10761217191003e-05,-5.3789177712954e-05,-3.99970509983028e-05,-2.72860110830941e-06
740,-0.0415328406380873,-0.000138964423827825,-0.000131689341669072,-0.000131085713414247,-9.97222605875203e-05,-7.32674994964322e-05,-6.08154604285482e-05,-5.36526910705215e-05,-3.963594105965e-05,-1.63621937156189e-06
741,-0.0415345208028082,-0.000138767609566715,-0.000131452663261977,-0.000131086605858144,-9.86603225832661e-05,-7.25630844891634e-05,-6.05558105654935e-05,-5.35168036431277e-05,-3.92776000014416e-05,-5.49727575349657e-07
742,-0.04153619387991,-0.000138571729760395,-0.000131216961116121,-0.000131087486707315,-9.76021998205234e-05,-7.18615940276668e-05,-6.02971696569699e-05,-5.33815138761273e-05,-3.89220193128953e-05,5.30890766903269e-07
743,-0.0415378598874819,-0.000138376781892491,-0.000130982232760701,-0.000131088356006948,-9.65478833420685e-05,-7.11630207085867e-05,-6.00395352325644e-05,-5.32468202166791e-05,-3.85691904866148e-05,1.60565213361274e-06
744,-0.0415395188435971,-0.000138182763456174,-0.000130748475737241,-0.000131089213785796,-9.54973642046109e-05,-7.04673571265135e-05,-5.97829048199494e-05,-5.3112721114329e-05,-3.8219105019735e-05,2.67457299765739e-06
745,-0.0415414939093113,-0.000137958673698479,-0.000130695206595532,-0.000130310323060434,-9.46969613995208e-05,-7.00731599207471e-05,-5.96007679893595e-05,-5.28123339397779e-05,-3.73761704316605e-05,4.4410532272221e-06
746,-0.0415436648342569,-0.000137722215551528,-0.000130698919044048,-0.000129235719500964,-9.3972164186551e-05,-6.97963036768723e-05,-5.94469292982402e-05,-5.24155273488452e-05,-3.62263502954943e-05,6.69117472501535e-06
747,-0.0415458288443675,-0.000137486455725921,-0.000130702613081068,-0.000128163908024281,-9.32495349083018e-05,-6.95202341141621e-05,-5.92935830987518e-05,-5.20208060503929e-05,-3.50809316803369e-05,8.93179995441196e-06
748,-0.0415479859435674,-0.000137251393858007,-0.00013070628871592,-0.000127094887453216,-9.25290724221872e-05,-6.92449508477022e-05,-5.91407291092305e-05,-5.16281683289876e-05,-3.39399116228226e-05,1.11629357373716e-05
749,-0.0415501361358035,-0.000137017029589903,-0.000130709945960372,-0.000126028656593058,-9.18107755804032e-05,-6.89704534890256e-05,-5.89883670477631e-05,-5.12376124572195e-05,-3.28032871364653e-05,1.3384588941498e-05
750,-0.0415522794250723,-0.000136783362541359,-0.00013071358483413,-0.000124965214239103,-9.10946432199355e-05,-6.86967416440032e-05,-5.8836496629161e-05,-5.08491366918024e-05,-3.16710552120819e-05,1.559676649808e-05
751,-0.0415544158154068,-0.000136550392340284,-0.000130717205348463,-0.000123904559169441,-9.03806741648361e-05,-6.84238149205041e-05,-5.86851175634062e-05,-5.04627392757112e-05,-3.05432128107005e-05,1.77994753979838e-05
752,-0.0415565453108796,-0.000136318118608925,-0.000130720807518803,-0.000122846690148393,-8.96688672262225e-05,-6.81516729170717e-05,-5.85342295585378e-05,-5.00784184417208e-05,-2.94197568623464e-05,1.99927226927354e-05
753,-0.0415586679156043,-0.000136086540967806,-0.000130724391359305,-0.000121791605921628,-8.89592212053869e-05,-6.78803152272534e-05,-5.83838323226227e-05,-4.96961724026079e-05,-2.83006842756936e-05,2.21765154974768e-05
754,-0.0415607836337373,-0.000135855659025852,-0.000130727956889121,-0.00012073930522194,-8.82517348906875e-05,-6.76097414410992e-05,-5.82339255562336e-05,-4.9315999361893e-05,-2.71859919266856e-05,2.43508609861359e-05
755,-0.0415628924694791,-0.000135625472388934,-0.000130731504121018,-0.000119689786767685,-8.75464070566601e-05,-6.73399511458839e-05,-5.80845089589166e-05,-4.89378975083304e-05,-2.60756766655781e-05,2.65157663955073e-05
756,-0.0415649944270637,-0.000135395980668085,-0.000130735033069262,-0.000118643049262124,-8.68432364635741e-05,-6.70709439240524e-05,-5.7935582228108e-05,-4.85618650132302e-05,-2.49697353161479e-05,2.86712390241833e-05
757,-0.0415670895107695,-0.000135167183463181,-0.000130738543751618,-0.000117599091388199,-8.61422218669805e-05,-6.68027193497789e-05,-5.77871450565259e-05,-4.81879000388541e-05,-2.38681646712521e-05,3.08172862297645e-05
758,-0.041569177724918,-0.000134939080367713,-0.000130742036184295,-0.000116557911822746,-8.54433619990047e-05,-6.65352769971816e-05,-5.76391971360835e-05,-4.78160007296446e-05,-2.27709614989968e-05,3.29539154340919e-05
759,-0.0415712590738656,-0.00013471167098339,-0.000130745510377506,-0.000115519509223505,-8.47466555842225e-05,-6.62686164348281e-05,-5.74917381557516e-05,-4.74461652156116e-05,-2.16781225406901e-05,3.50811341206236e-05
760,-0.0415733335620186,-0.000134484954890823,-0.000130748966351624,-0.000114483882228122,-8.40521013400486e-05,-6.60027372246796e-05,-5.73447677992001e-05,-4.7078391616065e-05,-2.05896445047773e-05,3.7198949831535e-05
761,-0.0415754011938168,-0.000134258931679343,-0.000130752404123191,-0.000113451029463141,-8.3359697961416e-05,-6.57376389291975e-05,-5.71982857487663e-05,-4.67126780328009e-05,-1.95055240781519e-05,3.93073701736996e-05
762,-0.0415774619737456,-0.000134033600927563,-0.000130755823706641,-0.00011242094954278,-8.26694441371512e-05,-6.54733211001846e-05,-5.70522916826799e-05,-4.63490225578039e-05,-1.84257579142408e-05,4.1406402812777e-05
763,-0.0415795159063272,-0.000133808962215487,-0.000130759225119625,-0.000111393641060276,-8.1981338542203e-05,-6.52097832883891e-05,-5.69067852793093e-05,-4.59874232626722e-05,-1.73503426435101e-05,4.34960554779873e-05
764,-0.0415815629961316,-0.000133585015111848,-0.000130762608377577,-0.000110369102597541,-8.12953798387528e-05,-6.49470250393414e-05,-5.67617662100006e-05,-4.56278782106356e-05,-1.62792748666235e-05,4.55763359608063e-05
765,-0.0415836032477639,-0.000133361759188044,-0.000130765973497537,-0.000109347332720278,-8.06115666718843e-05,-6.46850458973502e-05,-5.66172341470161e-05,-4.5270385446966e-05,-1.52125511558229e-05,4.76472521122179e-05
766,-0.0415856366658683,-0.000133139194015364,-0.000130769320494717,-0.00010832832997465,-7.99298976859597e-05,-6.44238453950674e-05,-5.64731887550129e-05,-4.49149430070961e-05,-1.41501680557404e-05,4.97088118459887e-05
767,-0.0415876632551429,-0.000132917319142611,-0.00013077264938588,-0.0001073120929036,-7.92503714980297e-05,-6.41634230659216e-05,-5.63296297013405e-05,-4.45615489070017e-05,-1.30921220846819e-05,5.17610231381693e-05
768,-0.0415896830203118,-0.00013269613413619,-0.000130775960189122,-0.000106298620016765,-7.85729867262552e-05,-6.39037784386232e-05,-5.6186556645299e-05,-4.42102011522227e-05,-1.20384097319418e-05,5.38038940263302e-05
769,-0.0415916959661509,-0.000132475638540575,-0.000130779252925761,-0.000105287909822782,-7.78977419653715e-05,-6.36449110332227e-05,-5.60439692487702e-05,-4.38608977330057e-05,-1.09890274586147e-05,5.58374326092154e-05
