time,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
1154,-0.042590871941769,0.00044488309343016,4.91478747581819e-05,0.00010642312572795,8.48179884102018e-05,5.15437536394159e-05,-2.77555756156289e-17,1.38777878078145e-17,-6.93889390390723e-18,0
1155,-0.0425908233314999,0.000444854272126927,4.90771012714442e-05,0.000106402243857939,8.48171242636697e-05,5.16419206196828e-05,-5.55111512312578e-17,2.77555756156289e-17,-1.38777878078145e-17,0
1156,-0.0425907748073877,0.000444825508429669,4.90064703884685e-05,0.000106381378004783,8.48162260504992e-05,5.17399465131962e-05,2.77555756156289e-17,-2.77555756156289e-17,1.38777878078145e-17,0
1157,-0.0425907263692108,0.000444796802163305,4.89359816854829e-05,0.00010636052821611,8.48152939596503e-05,5.18378315767509e-05,-2.77555756156289e-17,2.77555756156289e-17,-1.38777878078145e-17,0
1158,-0.0425906780167485,0.000444768153153696,4.88656347401584e-05,0.000106339694539326,8.48143281784175e-05,5.19355760668638e-05,-2.77555756156289e-17,1.38777878078145e-17,-6.93889390390723e-18,0
1159,-0.0425906297497805,0.000444739561227037,4.87954291320536e-05,0.000106318877020617,8.48133288937625e-05,5.20331802396634e-05,-2.77555756156289e-17,2.77555756156289e-17,-1.38777878078145e-17,0
1160,-0.0425905815680873,0.000444711026210132,4.87253644426699e-05,0.000106298075705391,8.48122962909814e-05,5.21306443513336e-05,2.77555756156289e-17,-5.55111512312578e-17,2.77555756156289e-17,0
1161,-0.0425905334714502,0.000444682547931119,4.86554402543415e-05,0.000106277290638723,8.48112305545934e-05,5.22279686577254e-05,2.77555756156289e-17,0,0,0
1162,-0.0425904854596511,0.000444654126218358,4.8585656151845e-05,0.000106256521864356,8.48101318678962e-05,5.23251534145786e-05,-2.77555756156289e-17,2.77555756156289e-17,-1.38777878078145e-17,0
1163,-0.0425904375324724,0.000444625760901207,4.85160117209005e-05,0.000106235769425866,8.48090004130775e-05,5.24221988773554e-05,-5.55111512312578e-17,1.38777878078145e-17,-6.93889390390723e-18,0
1164,-0.0425903896896976,0.000444597451809525,4.84465065492823e-05,0.000106215033365775,8.48078363716587e-05,5.25191053010743e-05,-2.77555756156289e-17,2.77555756156289e-17,-1.38777878078145e-17,0
1165,-0.0425903419311104,0.000444569198773948,4.83771402262634e-05,0.000106194313725716,8.4806639924051e-05,5.26158729407533e-05,5.55111512312578e-17,-2.77555756156289e-17,1.38777878078145e-17,0
1166,-0.0425902942564956,0.000444541001626164,4.8307912342338e-05,0.000106173610547211,8.48054112488894e-05,5.27125020515218e-05,0,0,0,0
1167,-0.0425902466656383,0.000444512860198032,4.82388224901098e-05,0.000106152923870395,8.48041505248087e-05,5.28089928876208e-05,0,1.38777878078145e-17,-6.93889390390723e-18,0
1168,-0.0425901991583245,0.00044448477432224,4.81698702635702e-05,0.000106132253735125,8.48028579287785e-05,5.29053457035134e-05,2.77555756156289e-17,-4.16333634234434e-17,2.08166817117217e-17,0
1169,-0.0425901517343408,0.000444456743832478,4.81010552579875e-05,0.000106111600180536,8.48015336369912e-05,5.30015607532741e-05,2.77555756156289e-17,-2.77555756156289e-17,1.38777878078145e-17,0
1170,-0.0425901043934745,0.000444428768562877,4.80323770705726e-05,0.00010609096324482,8.48001778244178e-05,5.30976382908666e-05,2.77555756156289e-17,-2.77555756156289e-17,1.38777878078145e-17,0
1171,-0.0425900571355134,0.000444400848348292,4.79638352998135e-05,0.000106070342965836,8.47987906652525e-05,5.31935785698656e-05,0,-1.38777878078145e-17,6.93889390390723e-18,0
1172,-0.0425900099602462,0.000444372983024244,4.78954295458078e-05,0.000106049739380609,8.4797372332579e-05,5.32893818435687e-05,2.77555756156289e-17,-1.38777878078145e-17,6.93889390390723e-18,0
1173,-0.0425899628674621,0.000444345172427196,4.78271594102075e-05,0.000106029152525389,8.47959229984818e-05,5.33850483652731e-05,0,1.38777878078145e-17,-6.93889390390723e-18,0
1174,-0.0425899158569511,0.000444317416393947,4.77590244962189e-05,0.000106008582435924,8.47944428342684e-05,5.34805783877768e-05,0,-1.38777878078145e-17,6.93889390390723e-18,0
1175,-0.0425898689285036,0.000444289714762069,4.76910244086581e-05,0.000105988029147241,8.47929320098029e-05,5.35759721638773e-05,-2.77555756156289e-17,2.77555756156289e-17,-1.38777878078145e-17,0
1176,-0.0425898220819109,0.000444262067369749,4.762315875384e-05,0.000105967492693593,8.47913906943942e-05,5.3671229945873e-05,5.55111512312578e-17,-6.93889390390723e-17,3.46944695195361e-17,0
1177,-0.0425897753169647,0.000444234474055838,4.75554271393008e-05,0.000105946973109061,8.47898190562413e-05,5.37663519860065e-05,-2.77555756156289e-17,1.38777878078145e-17,-6.93889390390723e-18,0
1178,-0.0425897286334577,0.000444206934660296,4.74878291739644e-05,0.000105926470426843,8.47882172623216e-05,5.38613385360764e-05,5.55111512312578e-17,-4.16333634234434e-17,2.08166817117217e-17,0
1179,-0.0425896820311827,0.000444179449022919,4.74203644691418e-05,0.000105905984679022,8.47865854791685e-05,5.39561898478813e-05,5.55111512312578e-17,-4.16333634234434e-17,2.08166817117217e-17,0
1180,-0.0425896355099338,0.000444152016984944,4.73530326364213e-05,0.000105885515897963,8.47849238719833e-05,5.40509061728867e-05,0,0,0,0
1181,-0.0425895890695052,0.000444124638387722,4.72858332898896e-05,0.000105865064114752,8.4783232605079e-05,5.41454877619474e-05,2.77555756156289e-17,-1.38777878078145e-17,6.93889390390723e-18,0
1182,-0.0425895427096921,0.000444097313073599,4.72187660445766e-05,0.00010584462936003,8.47815118417694e-05,5.42399348662514e-05,-5.55111512312578e-17,1.38777878078145e-17,-6.93889390390723e-18,0
1183,-0.04258949643029,0.000444070040885258,4.7151830516845e-05,0.000105824211664218,8.47797617447021e-05,5.43342477360986e-05,0,1.38777878078145e-17,-6.93889390390723e-18,0
1184,-0.0425894502310954,0.000444042821666324,4.70850263250555e-05,0.000105803811056293,8.47779824753037e-05,5.44284266221773e-05,-5.55111512312578e-17,2.77555756156289e-17,-1.38777878078145e-17,0
1185,-0.0425894041119049,0.000444015655260588,4.70183530885682e-05,0.000105783427565564,8.47761741942232e-05,5.45224717742321e-05,0,0,0,0
1186,-0.0425893580725165,0.00044398854151334,4.69518104280198e-05,0.000105763061220399,8.47743370611109e-05,5.46163834422297e-05,-5.55111512312578e-17,1.38777878078145e-17,-6.93889390390723e-18,0
1187,-0.0425893121127279,0.000443961480269317,4.68853979662121e-05,0.000105742712048607,8.47724712345066e-05,5.47101618757484e-05,-2.77555756156289e-17,0,0,0
1188,-0.0425892662323383,0.000443934471375029,4.68191153267239e-05,0.000105722380076945,8.4770576872728e-05,5.48038073238111e-05,0,1.38777878078145e-17,-6.93889390390723e-18,0
1189,-0.0425892204311469,0.000443907514676767,4.67529621347995e-05,0.000105702065332502,8.47686541324277e-05,5.48973200356073e-05,5.55111512312578e-17,-5.55111512312578e-17,2.77555756156289e-17,0
1190,-0.0425891747089538,0.000443880610021763,4.66869380170709e-05,0.00010568176784137,8.476670316937e-05,5.49907002598826e-05,5.55111512312578e-17,-5.55111512312578e-17,2.77555756156289e-17,0
1191,-0.0425891290655597,0.000443853757258084,4.66210426015023e-05,0.000105661487628972,8.4764724139097e-05,5.50839482449383e-05,0,1.38777878078145e-17,-6.93889390390723e-18,0
1192,-0.0425890835007657,0.000443826956234017,4.65552755175569e-05,0.000105641224720343,8.47627171955967e-05,5.51770642389093e-05,-2.77555756156289e-17,1.38777878078145e-17,-6.93889390390723e-18,0
1193,-0.0425890380143739,0.000443800206798683,4.64896363960854e-05,0.000105620979139909,8.4760682492524e-05,5.52700484895974e-05,0,0,0,0
1194,-0.0425889926061865,0.000443773508801426,4.64241248694375e-05,0.000105600750911483,8.47586201822015e-05,5.53629012445822e-05,2.77555756156289e-17,-4.16333634234434e-17,2.08166817117217e-17,0
1195,-0.0425889472760068,0.000443746862093031,4.63587405706845e-05,0.000105580540059047,8.47565304159525e-05,5.5455622751277e-05,0,-1.38777878078145e-17,6.93889390390723e-18,0
1196,-0.0425889020236384,0.00044372026652395,4.62934831353956e-05,0.000105560346604749,8.47544133449896e-05,5.55482132564844e-05,-2.77555756156289e-17,1.38777878078145e-17,-6.93889390390723e-18,0
1197,-0.0425888568488856,0.000443693721945748,4.62283521996398e-05,0.000105540170571405,8.47522691188596e-05,5.56406730068404e-05,-2.77555756156289e-17,5.55111512312578e-17,-2.77555756156289e-17,0
1198,-0.0425888117515533,0.000443667228210376,4.61633474010403e-05,0.000105520011980942,8.47500978865545e-05,5.57330022490365e-05,-5.55111512312578e-17,4.16333634234434e-17,-2.08166817117217e-17,0
1199,-0.0425887667314471,0.000443640785171007,4.60984683784416e-05,0.00010549987085462,8.47478997964002e-05,5.58252012287652e-05,0,-1.38777878078145e-17,6.93889390390723e-18,0
1200,-0.0425887217883728,0.00044361439267987,4.60337147727974e-05,0.000105479747213089,8.47456749957232e-05,5.59172701920518e-05,2.77555756156289e-17,0,0,0
1201,-0.0425886769221372,0.000443588050591415,4.59690862253948e-05,0.00010545964107711,8.47434236306288e-05,5.60092093844777e-05,-2.77555756156289e-17,2.77555756156289e-17,-1.38777878078145e-17,0
1202,-0.0425886321325476,0.000443561758759869,4.59045823793525e-05,0.000105439552466335,8.47411458471115e-05,5.61010190510691e-05,0,-1.38777878078145e-17,6.93889390390723e-18,0
1203,-0.042588587419412,0.000443535517040239,4.58402028793437e-05,0.000105419481400082,8.47388417897221e-05,5.61926994367412e-05,-5.55111512312578e-17,1.38777878078145e-17,-6.93889390390723e-18,0
1204,-0.0425885427825384,0.000443509325287639,4.57759473708186e-05,0.000105399427897557,8.47365116025678e-05,5.62842507860206e-05,2.77555756156289e-17,-2.77555756156289e-17,1.38777878078145e-17,0
1205,-0.0425884982217362,0.000443483183358684,4.57118155007818e-05,0.000105379391977023,8.47341554286452e-05,5.63756733433229e-05,0,-1.38777878078145e-17,6.93889390390723e-18,0
1206,-0.0425884537368149,0.000443457091109656,4.56478069177368e-05,0.000105359373656577,8.47317734102848e-05,5.64669673525642e-05,-2.77555756156289e-17,2.77555756156289e-17,-1.38777878078145e-17,0
1207,-0.0425884093275846,0.000443431048397724,4.55839212711862e-05,0.000105339372953817,8.47293656889292e-05,5.65581330573273e-05,2.77555756156289e-17,-2.77555756156289e-17,1.38777878078145e-17,0
1208,-0.042588364993856,0.00044340505508067,4.55201582122977e-05,0.000105319389885616,8.47269324052435e-05,5.66491707010841e-05,0,0,0,0
1209,-0.0425883207354408,0.000443379111017161,4.54565173929611e-05,0.000105299424468686,8.4724473699227e-05,5.67400805267515e-05,2.77555756156289e-17,-2.77555756156289e-17,1.38777878078145e-17,0
1210,-0.0425882765521505,0.00044335321606559,4.53929984670642e-05,0.000105279476719011,8.47219897098794e-05,5.68308627771352e-05,2.77555756156289e-17,-2.77555756156289e-17,1.38777878078145e-17,0
1211,-0.0425882324437977,0.000443327370085511,4.53296010891058e-05,0.000105259546652747,8.47194805753126e-05,5.69215176946525e-05,-2.77555756156289e-17,1.38777878078145e-17,-6.93889390390723e-18,0
1212,-0.0425881884101955,0.000443301572936927,4.52663249153051e-05,0.000105239634284937,8.47169464330833e-05,5.70120455212764e-05,2.77555756156289e-17,-2.77555756156289e-17,1.38777878078145e-17,0
1213,-0.0425881444511574,0.000443275824480283,4.52031696030475e-05,0.000105219739630236,8.47143874201928e-05,5.71024464989245e-05,-5.55111512312578e-17,2.77555756156289e-17,-1.38777878078145e-17,0
1214,-0.0425881005664976,0.000443250124576522,4.51401348109393e-05,0.000105199862703298,8.47118036721994e-05,5.71927208688483e-05,-5.55111512312578e-17,5.55111512312578e-17,-2.77555756156289e-17,0
1215,-0.0425880567560309,0.0004432244730872,4.50772201987526e-05,0.000105180003518168,8.47091953242174e-05,5.72828688723548e-05,0,0,0,0
1216,-0.0425880130195726,0.00044319886987465,4.50144254275919e-05,0.000105160162088336,8.47065625106946e-05,5.73728907501403e-05,2.77555756156289e-17,-2.77555756156289e-17,1.38777878078145e-17,0
1217,-0.0425879693569386,0.000443173314801537,4.49517501597829e-05,0.000105140338426957,8.4703905365302e-05,5.74627867427346e-05,0,2.77555756156289e-17,-1.38777878078145e-17,0
1218,-0.0425879257679452,0.000443147807730693,4.48891940589835e-05,0.00010512053254691,8.47012240207112e-05,5.75525570903901e-05,0,-1.38777878078145e-17,6.93889390390723e-18,0
1219,-0.0425878822524094,0.000443122348525893,4.48267567900729e-05,0.000105100744460296,8.46985186091498e-05,5.76422020326928e-05,2.77555756156289e-17,-4.16333634234434e-17,2.08166817117217e-17,0
1220,-0.0425878388101487,0.000443096937051302,4.47644380192069e-05,0.000105080974179161,8.4695789261735e-05,5.77317218093398e-05,0,1.38777878078145e-17,-6.93889390390723e-18,0
1221,-0.0425877954409812,0.000443071573171971,4.47022374133188e-05,0.000105061221715108,8.46930361091403e-05,5.78211166594733e-05,5.55111512312578e-17,-5.55111512312578e-17,2.77555756156289e-17,0
1222,-0.0425877521447256,0.000443046256752899,4.46401546410069e-05,0.000105041487079349,8.46902592811505e-05,5.79103868219022e-05,0,1.38777878078145e-17,-6.93889390390723e-18,0
1223,-0.0425877089212009,0.000443020987659859,4.45781893719244e-05,0.000105021770282598,8.46874589067736e-05,5.79995325351579e-05,-2.77555756156289e-17,1.38777878078145e-17,-6.93889390390723e-18,0
1224,-0.0425876657702269,0.000442995765758958,4.45163412775007e-05,0.000105002071334959,8.46846351145736e-05,5.80885540373277e-05,5.55111512312578e-17,-5.55111512312578e-17,2.77555756156289e-17,0
1225,-0.0425876226916239,0.000442970590917302,4.44546100291099e-05,0.0001049823902467,8.46817880320039e-05,5.81774515663325e-05,5.55111512312578e-17,-4.16333634234434e-17,2.08166817117217e-17,0
1226,-0.0425875796852127,0.000442945463001998,4.43929953004019e-05,0.000104962727027369,8.4678917785852e-05,5.82662253598154e-05,2.77555756156289e-17,-4.16333634234434e-17,2.08166817117217e-17,0
1227,-0.0425875367508144,0.000442920381880763,4.43314967656372e-05,0.000104943081686515,8.46760245021283e-05,5.83548756546981e-05,0,4.16333634234434e-17,-2.08166817117217e-17,0
1228,-0.0425874938882512,0.000442895347422145,4.42701141007973e-05,0.000104923454232408,8.4673108306621e-05,5.84434026880132e-05,-2.77555756156289e-17,2.77555756156289e-17,-1.38777878078145e-17,0
1229,-0.0425874510973452,0.000442870359494418,4.42088469826407e-05,0.000104903844673931,8.46701693238971e-05,5.85318066961271e-05,0,-1.38777878078145e-17,6.93889390390723e-18,0
1230,-0.0425874083779196,0.000442845417967352,4.41476950889252e-05,0.000104884253019188,8.46672076779686e-05,5.86200879152399e-05,0,1.38777878078145e-17,-6.93889390390723e-18,0
1231,-0.0425873657297978,0.000442820522710774,4.40866580989074e-05,0.000104864679276007,8.46642234920703e-05,5.87082465811073e-05,5.55111512312578e-17,-2.77555756156289e-17,1.38777878078145e-17,0
1232,-0.0425873231528037,0.000442795673594454,4.40257356931761e-05,0.000104845123451658,8.46612168887706e-05,5.87962829294852e-05,0,1.38777878078145e-17,-6.93889390390723e-18,0
1233,-0.0425872806467619,0.000442770870489551,4.39649275529863e-05,0.000104825585553248,8.46581879900832e-05,5.88841971951304e-05,0,0,0,0
1234,-0.0425872382114973,0.000442746113267112,4.39042333610362e-05,0.000104806065587493,8.46551369172444e-05,5.89719896129659e-05,0,-1.38777878078145e-17,6.93889390390723e-18,0
1235,-0.0425871958468357,0.000442721401798907,4.38436528010233e-05,0.000104786563561055,8.46520637906023e-05,5.90596604176929e-05,-5.55111512312578e-17,5.55111512312578e-17,-2.77555756156289e-17,0
1236,-0.0425871535526031,0.000442696735957038,4.37831855581994e-05,0.00010476707947954,8.46489687300611e-05,5.9147209843069e-05,2.77555756156289e-17,-1.38777878078145e-17,6.93889390390723e-18,0
1237,-0.0425871113286261,0.000442672115614329,4.37228313182048e-05,0.000104747613348999,8.46458518547477e-05,5.9234638123018e-05,2.77555756156289e-17,1.38777878078145e-17,-6.93889390390723e-18,0
1238,-0.0425870691747318,0.000442647540643992,4.36625897681786e-05,0.000104728165174872,8.46427132829008e-05,5.93219454910754e-05,-8.32667268468867e-17,5.55111512312578e-17,-2.77555756156289e-17,0
1239,-0.042587027090748,0.000442623010919518,4.36024605967034e-05,0.000104708734962045,8.46395531326483e-05,5.94091321799439e-05,2.77555756156289e-17,0,0,0
1240,-0.0425869850765025,0.000442598526314786,4.35424434932496e-05,0.000104689322715179,8.46363715211185e-05,5.94961984227149e-05,-2.77555756156289e-17,0,0,0
1241,-0.0425869431318244,0.000442574086704783,4.34825381481208e-05,0.000104669928438716,8.46331685646629e-05,5.95831444514805e-05,-5.55111512312578e-17,6.93889390390723e-17,-3.46944695195361e-17,0
1242,-0.0425869012565427,0.000442549691964333,4.34227442529522e-05,0.000104650552136876,8.46299443789666e-05,5.96699704983883e-05,8.32667268468867e-17,-5.55111512312578e-17,2.77555756156289e-17,0
1243,-0.042586859450487,0.000442525341968925,4.33630615006009e-05,0.000104631193813209,8.46266990794931e-05,5.97566767951418e-05,5.55111512312578e-17,-1.38777878078145e-17,6.93889390390723e-18,0
1244,-0.0425868177134877,0.0004425010365946,4.33034895848117e-05,0.000104611853471548,8.46234327801509e-05,5.98432635730561e-05,0,1.38777878078145e-17,-6.93889390390723e-18,0
1245,-0.0425867760453754,0.000442476775717571,4.32440282008284e-05,0.0001045925311145,8.46201455954043e-05,5.99297310630575e-05,-8.32667268468867e-17,6.93889390390723e-17,-3.46944695195361e-17,0
1246,-0.0425867344459812,0.000442452559214768,4.31846770442279e-05,0.000104573226745508,8.46168376380518e-05,6.00160794954618e-05,5.55111512312578e-17,-1.38777878078145e-17,6.93889390390723e-18,0
1247,-0.0425866929151369,0.000442428386963678,4.31254358123634e-05,0.000104553940366736,8.46135090207811e-05,6.01023091010844e-05,-2.77555756156289e-17,1.38777878078145e-17,-6.93889390390723e-18,0
1248,-0.0425866514526748,0.0004424042588419,4.30663042032542e-05,0.000104534671980572,8.46101598556137e-05,6.01884201094083e-05,-2.77555756156289e-17,4.16333634234434e-17,-2.08166817117217e-17,0
1249,-0.0425866100584274,0.000442380174727586,4.3007281916474e-05,0.000104515421588847,8.46067902534609e-05,6.02744127502497e-05,-2.77555756156289e-17,4.16333634234434e-17,-2.08166817117217e-17,0
1250,-0.0425865687322281,0.000442356134499722,4.29483686518184e-05,0.000104496189193559,8.46034003252338e-05,6.03602872525921e-05,2.77555756156289e-17,-2.77555756156289e-17,1.38777878078145e-17,0
1251,-0.0425865274739105,0.000442332138037071,4.28895641111371e-05,0.000104476974795598,8.45999901809558e-05,6.04460438453081e-05,0,0,0,0
1252,-0.0425864862833088,0.000442308185219453,4.28308679966682e-05,0.000104457778396405,8.45965599299836e-05,6.05316827569369e-05,0,0,0,0
1253,-0.0425864451602576,0.000442284275926574,4.27722800119823e-05,0.000104438599996648,8.45931096811192e-05,6.06172042155739e-05,0,0,0,0
1254,-0.0425864041045921,0.000442260410039086,4.27137998614824e-05,0.000104419439596826,8.45896395424983e-05,6.07026084489259e-05,0,0,0,0
1255,-0.0425863631161481,0.00044223658743775,4.26554272509594e-05,0.000104400297197271,8.45861496218125e-05,6.07878956843666e-05,8.32667268468867e-17,-5.55111512312578e-17,2.77555756156289e-17,0
1256,-0.0425863221947617,0.000442212808004161,4.25971618867038e-05,0.000104381172797929,8.45826400256433e-05,6.08730661492141e-05,0,-1.38777878078145e-17,6.93889390390723e-18,0
1257,-0.0425862813402693,0.000442189071619525,4.25390034767825e-05,0.000104362066398522,8.4579110860572e-05,6.09581200698428e-05,0,1.38777878078145e-17,-6.93889390390723e-18,0
1258,-0.0425862405525082,0.000442165378166548,4.24809517294289e-05,0.000104342977998606,8.45755622322919e-05,6.10430576726273e-05,8.32667268468867e-17,-4.16333634234434e-17,2.08166817117217e-17,0
1259,-0.0425861998313158,0.000442141727527268,4.24230063547637e-05,0.000104323907597126,8.45719942460521e-05,6.11278791837755e-05,0,0,0,0
1260,-0.0425861591765305,0.000442118119585277,4.23651670632408e-05,0.000104304855193083,8.45684070062136e-05,6.12125848286627e-05,0,-1.38777878078145e-17,6.93889390390723e-18,0
1261,-0.0425861185879905,0.000442094554223393,4.23074335669793e-05,0.000104285820784922,8.45648006170263e-05,6.1297174832331e-05,2.77555756156289e-17,-4.16333634234434e-17,2.08166817117217e-17,0
1262,-0.042586078065535,0.000442071031326097,4.22498055780429e-05,0.000104266804371589,8.4561175181519e-05,6.13816494200448e-05,-2.77555756156289e-17,2.77555756156289e-17,-1.38777878078145e-17,0
1263,-0.0425860376090033,0.000442047550777092,4.21922828108823e-05,0.000104247805950863,8.45575308026092e-05,6.146600881618e-05,0,0,0,0
1264,-0.0425859972182355,0.00044202411246147,4.2134864979837e-05,0.00010422882552058,8.45538675825486e-05,6.15502532447243e-05,2.77555756156289e-17,-2.77555756156289e-17,1.38777878078145e-17,0
1265,-0.0425859568930721,0.000442000716264213,4.20775518008565e-05,0.000104209863078575,8.45501856229225e-05,6.16343829296651e-05,0,1.38777878078145e-17,-6.93889390390723e-18,0
1266,-0.0425859166333539,0.000441977362070856,4.20203429907229e-05,0.00010419091862196,8.45464850249833e-05,6.17183980943792e-05,-2.77555756156289e-17,0,0,0
1267,-0.0425858764389221,0.000441954049767213,4.19632382669399e-05,0.000104171992148239,8.45427658889841e-05,6.18022989617439e-05,0,0,0,0
1268,-0.0425858363096188,0.000441930779239819,4.19062373484547e-05,0.000104153083654246,8.45390283148451e-05,6.18860857547476e-05,0,-1.38777878078145e-17,6.93889390390723e-18,0
1269,-0.0425857962452862,0.000441907550375376,4.18493399548248e-05,0.000104134193136374,8.45352724022641e-05,6.19697586953238e-05,0,-1.38777878078145e-17,6.93889390390723e-18,0
1270,-0.042585756245767,0.000441884363060918,4.17925458069401e-05,0.000104115320591347,8.4531498249607e-05,6.20533180058502e-05,0,0,0,0
1271,-0.0425857163109044,0.000441861217183981,4.17358546261348e-05,0.000104096466015446,8.45277059554617e-05,6.21367639075943e-05,0,-1.38777878078145e-17,6.93889390390723e-18,0
1272,-0.0425856764405421,0.000441838112632709,4.16792661351861e-05,0.000104077629404453,8.45238956173056e-05,6.22200966218789e-05,0,2.77555756156289e-17,-1.38777878078145e-17,0
1273,-0.0425856366345242,0.000441815049295191,4.16227800579261e-05,0.000104058810754093,8.45200673325053e-05,6.2303316369694e-05,2.77555756156289e-17,-5.55111512312578e-17,2.77555756156289e-17,0
1274,-0.0425855968926953,0.000441792027060461,4.15663961183532e-05,0.000104040010060147,8.45162211975392e-05,6.23864233711968e-05,5.55111512312578e-17,0,0,0
1275,-0.0425855572149005,0.000441769045817553,4.1510114042298e-05,0.000104021227317841,8.45123573082196e-05,6.24694178469887e-05,0,1.38777878078145e-17,-6.93889390390723e-18,0
1276,-0.0425855176009852,0.000441746105455776,4.14539335562569e-05,0.000104002462522068,8.45084757604697e-05,6.25523000165051e-05,-5.55111512312578e-17,2.77555756156289e-17,-1.38777878078145e-17,0
1277,-0.0425854780507953,0.000441723205865274,4.13978543875038e-05,0.000103983715667721,8.45045766494357e-05,6.26350700990153e-05,0,-4.16333634234434e-17,2.08166817117217e-17,0
1278,-0.0425854385641773,0.000441700346936635,4.13418762639228e-05,0.000103964986749971,8.45006600689313e-05,6.27177283137326e-05,-2.77555756156289e-17,2.77555756156289e-17,-1.38777878078145e-17,0
1279,-0.0425853991409779,0.000441677528559892,4.12859989156189e-05,0.000103946275762601,8.44967261133256e-05,6.280027487926e-05,-5.55111512312578e-17,5.55111512312578e-17,-2.77555756156289e-17,0
1280,-0.0425853597810445,0.000441654750626852,4.12302220719751e-05,0.000103927582700281,8.44927748760993e-05,6.28827100138118e-05,5.55111512312578e-17,-6.93889390390723e-17,3.46944695195361e-17,0
1281,-0.0425853204842248,0.000441632013028603,4.11745454646506e-05,0.000103908907556738,8.4488806449845e-05,6.2965033935436e-05,-2.77555756156289e-17,0,0,0
1282,-0.0425852812503668,0.000441609315656843,4.11189688254709e-05,0.000103890250326089,8.44848209270443e-05,6.3047246861514e-05,0,0,0,0
1283,-0.0425852420793193,0.000441586658404047,4.10634918875386e-05,0.000103871611001671,8.44808183996237e-05,6.31293490093721e-05,0,-2.77555756156289e-17,1.38777878078145e-17,0
1284,-0.0425852029709313,0.000441564041162967,4.10081143843444e-05,0.000103852989577269,8.44767989588435e-05,6.32113405956147e-05,-2.77555756156289e-17,1.38777878078145e-17,-6.93889390390723e-18,0
1285,-0.0425851639250522,0.000441541463826189,4.09528360511557e-05,0.00010383438604572,8.447276269552e-05,6.3293221836791e-05,-2.77555756156289e-17,1.38777878078145e-17,-6.93889390390723e-18,0
1286,-0.042585124941532,0.000441518926287576,4.08976566232955e-05,0.000103815800400142,8.44687097001362e-05,6.33749929487837e-05,-2.77555756156289e-17,1.38777878078145e-17,-6.93889390390723e-18,0
1287,-0.042585086020221,0.000441496428440435,4.08425758375297e-05,0.000103797232633651,8.44646400621762e-05,6.34566541474757e-05,-2.77555756156289e-17,2.77555756156289e-17,-1.38777878078145e-17,0
1288,-0.04258504716097,0.000441473970178963,4.07875934314017e-05,0.000103778682738587,8.44605538712351e-05,6.35382056481948e-05,-5.55111512312578e-17,2.77555756156289e-17,-1.38777878078145e-17,0
1289,-0.0425850083636303,0.00044145155139802,4.07327091430099e-05,0.000103760150707566,8.44564512159085e-05,6.36196476656581e-05,0,0,0,0
1290,-0.0425849696280533,0.000441429171991747,4.06779227121179e-05,0.000103741636532706,8.44523321846813e-05,6.37009804146937e-05,-2.77555756156289e-17,1.38777878078145e-17,-6.93889390390723e-18,0
1291,-0.0425849309540913,0.000441406831855895,4.06232338784895e-05,0.000103723140206124,8.44481968654831e-05,6.37822041092417e-05,2.77555756156289e-17,-1.38777878078145e-17,6.93889390390723e-18,0
1292,-0.0425848923415967,0.000441384530885991,4.05686423832763e-05,0.000103704661719883,8.44440453452444e-05,6.38633189634086e-05,0,1.38777878078145e-17,-6.93889390390723e-18,0
1293,-0.0425848537904225,0.000441362268977896,4.05141479683513e-05,0.000103686201065489,8.44398777112287e-05,6.39443251903016e-05,5.55111512312578e-17,-6.93889390390723e-17,3.46944695195361e-17,0
1294,-0.042584815300422,0.000441340046027638,4.045975037692e-05,0.000103667758234505,8.44356940494784e-05,6.40252230034166e-05,-2.77555756156289e-17,0,0,0
1295,-0.0425847768714488,0.000441317861932189,4.04054493521877e-05,0.000103649333218381,8.44314944461466e-05,6.41060126150839e-05,5.55111512312578e-17,-4.16333634234434e-17,2.08166817117217e-17,0
1296,-0.0425847385033574,0.000441295716588519,4.03512446388588e-05,0.000103630926008291,8.44272789866096e-05,6.41866942378555e-05,-2.77555756156289e-17,0,0,0
1297,-0.0425847001960024,0.000441273609894099,4.0297135982359e-05,0.000103612536595132,8.44230477556884e-05,6.42672680835066e-05,-2.77555756156289e-17,1.38777878078145e-17,-6.93889390390723e-18,0
1298,-0.0425846619492385,0.000441251541746457,4.02431231289468e-05,0.000103594164969856,8.4418800837871e-05,6.43477343638676e-05,0,1.38777878078145e-17,-6.93889390390723e-18,0
1299,-0.0425846237629215,0.000441229512043728,4.01892058258246e-05,0.00010357581112308,8.44145383172012e-05,6.44280932900476e-05,-2.77555756156289e-17,1.38777878078145e-17,-6.93889390390723e-18,0
1300,-0.042584585636907,0.000441207520684161,4.01353838210272e-05,0.000103557475045368,8.44102602770569e-05,6.45083450728223e-05,2.77555756156289e-17,0,0,0
1301,-0.0425845475710515,0.000441185567566948,4.00816568632001e-05,0.00010353915672684,8.44059668008157e-05,6.45884899227456e-05,-2.77555756156289e-17,2.77555756156289e-17,-1.38777878078145e-17,0
1302,-0.0425845095652114,0.000441163652590837,4.00280247021545e-05,0.000103520856157779,8.44016579709672e-05,6.4668528049816e-05,5.55111512312578e-17,-2.77555756156289e-17,1.38777878078145e-17,0
